Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
2014-04-15,1298.0,939.29,131785.94,776.04,1425.07,1141.59,78484.87,8077.71,2779.93,4868.15,14843928.0,4767.55,41991.6,27387800.0,9061.6,1356111.46,46956.19,13741.93,1388.24
2014-04-16,1301.5,941.0,133078.38,774.7,1431.91,1146.36,78399.11,8099.49,2776.49,4881.28,14882652.5,4780.41,41936.93,27435620.0,9084.99,1350319.27,46847.49,13737.33,1386.79
2014-04-17,1299.0,940.01,133017.6,773.21,1429.68,1145.98,78375.81,8077.7,2757.78,4871.9,14843673.0,4771.23,41822.6,27406302.0,9078.06,1349401.2,46246.35,13632.75,1392.73
2014-04-18,1299.0,940.01,133017.6,773.21,1429.68,1145.98,78375.81,8077.7,2757.78,4871.9,14843673.0,4771.23,41822.6,27406302.0,9078.06,1349401.2,46246.35,13632.75,1392.73
2014-04-21,1299.0,940.01,133017.6,773.21,1429.68,1145.98,78375.81,8077.7,2757.78,4871.9,14843673.0,4771.23,41822.6,27406302.0,9078.06,1349401.2,46246.35,13632.75,1392.73
2014-04-22,1286.75,932.43,132046.29,764.56,1418.51,1139.03,78290.37,8025.97,2755.7,4825.96,14823360.0,4726.36,41598.05,27124690.0,8996.57,1335582.16,45925.27,13570.71,1373.71
2014-04-23,1285.25,930.06,131455.37,765.99,1417.63,1134.36,78556.41,8023.94,2763.16,4820.33,14947457.5,4720.72,41575.27,27105922.5,8991.61,1338973.45,45857.72,13618.12,1384.37
2014-04-24,1291.5,934.24,132197.94,769.07,1424.52,1139.1,78968.12,8056.12,2757.61,4843.9,14985274.5,4743.81,41785.19,27253233.0,9034.82,1341726.44,46153.43,13723.48,1395.16
2014-04-25,1301.25,940.35,132935.7,774.65,1436.58,1146.4,78953.99,8137.5,2775.96,4880.34,15048956.25,4779.62,41970.52,27457676.25,9103.02,1353963.64,46896.92,13847.38,1403.27
2014-04-28,1299.0,938.11,133134.51,773.08,1433.32,1143.64,78822.67,8126.15,2761.54,4871.9,15051513.0,4771.36,41916.13,27393312.0,9090.4,1343867.46,46597.73,13796.81,1404.48
2014-04-29,1297.75,939.65,133136.17,771.41,1422.33,1147.21,78126.5,8122.49,2752.66,4867.21,14986417.0,4766.77,41840.76,27337103.75,9086.59,1336487.84,46258.69,13701.0,1400.7
2014-04-30,1288.5,929.25,131607.39,763.65,1410.91,1134.4,77665.63,8065.37,2727.63,4832.52,14897637.0,4732.66,41685.55,27142252.5,9031.61,1331407.05,45948.04,13564.94,1388.92
2014-05-01,1278.5,921.91,130752.2,756.73,1401.11,1124.82,77138.3,8002.77,2691.11,4795.14,14782017.0,4695.93,41368.42,26931602.5,8960.75,1317877.8,45567.02,13404.43,1377.55
2014-05-02,1281.25,924.16,131123.13,759.53,1406.94,1125.71,76878.84,8019.6,2692.68,4805.58,14792031.25,4706.03,41453.56,27024125.0,8977.85,1319431.25,45911.03,13403.41,1384.24
2014-05-05,1281.25,924.16,131123.13,759.53,1406.94,1125.71,76878.84,8019.6,2692.68,4805.58,14792031.25,4706.03,41453.56,27024125.0,8977.85,1319431.25,45911.03,13403.41,1384.24
2014-05-06,1306.25,938.06,132688.88,769.15,1422.38,1141.92,78241.11,8131.41,2728.89,4899.22,15034937.5,4797.86,42254.58,27538362.5,9163.47,1340486.81,46218.39,13687.28,1395.12
2014-05-07,1296.0,931.03,131777.28,763.93,1412.77,1134.78,77644.01,8079.0,2700.22,4860.78,14979168.0,4760.34,41970.96,27320976.0,9111.4,1326183.84,45285.22,13569.25,1388.17
2014-05-08,1287.0,928.5,130797.81,760.05,1394.72,1131.02,77097.74,8016.85,2667.95,4827.15,14868711.0,4727.28,41827.5,27136395.0,9070.0,1315725.84,45082.97,13295.87,1371.92
2014-05-09,1291.25,938.54,131475.07,766.46,1407.08,1144.82,77297.45,8042.29,2684.64,4843.09,14899733.75,4742.89,42124.45,27226006.25,9100.6,1323608.72,45439.86,13400.08,1380.28
2014-05-12,1298.75,944.06,132628.35,769.9,1414.21,1153.03,77389.27,8095.11,2698.41,4870.96,14965496.25,4770.31,42352.24,27390637.5,9172.29,1330179.75,45577.68,13458.69,1386.96
2014-05-13,1296.5,946.35,132567.13,770.12,1413.83,1154.14,77007.56,8072.14,2680.0,4862.52,14955127.5,4762.17,42272.38,27330220.0,9147.84,1325852.76,45161.11,13372.62,1384.85
2014-05-14,1305.25,952.18,132835.29,778.0,1419.98,1161.8,77617.34,8130.53,2699.91,4895.34,14945112.5,4794.31,42313.59,27525112.0,9276.93,1341614.26,45186.45,13445.12,1391.52
2014-05-15,1299.0,947.69,131952.42,773.81,1413.44,1156.89,77322.97,8087.7,2724.78,4872.16,14873550.0,4771.36,42247.38,27415395.0,9242.0,1335216.12,45162.98,13526.36,1389.45
2014-05-16,1291.5,942.56,131035.59,767.38,1404.25,1151.24,75609.58,8051.34,2708.53,4843.38,14746347.0,4743.68,41960.84,27273897.0,9184.76,1322237.7,44883.89,13362.25,1378.78
2014-05-19,1302.0,949.67,131866.56,774.31,1415.01,1161.38,76047.22,8121.49,2728.08,4883.28,14868840.0,4782.25,42295.47,27466992.0,9266.46,1330670.04,44984.1,13472.84,1394.9
2014-05-20,1295.5,946.38,131182.33,769.25,1411.97,1156.23,75898.16,8078.87,2737.26,4858.9,14885295.0,4758.37,42138.73,27380392.5,9220.33,1328017.05,44722.6,13540.95,1401.3
2014-05-21,1287.25,942.14,130617.26,762.95,1408.38,1151.96,75515.23,8029.87,2705.03,4827.96,14820109.25,4728.2,41799.58,27178996.5,9173.97,1322095.86,44266.08,13404.65,1396.91
2014-05-22,1298.5,951.28,132161.33,770.35,1415.24,1161.77,75792.8,8098.74,2704.13,4870.02,14970406.5,4769.39,42296.04,27402245.5,9263.76,1330962.5,44594.78,13412.47,1408.5
2014-05-23,1291.5,947.68,131707.17,767.84,1403.73,1157.31,75380.33,8055.34,2688.39,4844.03,15000772.5,4743.68,42017.66,27262273.5,9212.79,1323722.93,44105.11,13322.86,1397.88
2014-05-26,1291.5,947.68,131707.17,767.84,1403.73,1157.31,75380.33,8055.34,2688.39,4844.03,15000772.5,4743.68,42017.66,27262273.5,9212.79,1323722.93,44105.11,13322.86,1397.88
2014-05-27,1275.5,936.77,130241.31,759.9,1386.6,1145.4,75135.24,7970.22,2682.38,4784.02,14774116.5,4684.91,41627.22,26948764.0,9115.74,1305410.48,43889.32,13344.66,1380.71
2014-05-28,1263.5,929.59,128599.03,756.22,1374.18,1135.25,74470.69,7902.81,2652.59,4739.51,14662917.5,4640.84,41306.34,26716707.5,9035.54,1291410.72,43679.2,13228.47,1369.2
2014-05-29,1255.0,922.18,127508.0,750.73,1360.67,1125.74,73940.21,7828.06,2617.05,4707.13,14564275.0,4609.74,41151.45,26536975.0,8973.5,1278656.75,43500.81,13063.55,1350.77
2014-05-30,1250.5,916.72,127275.89,745.72,1356.92,1118.32,74117.76,7812.12,2622.3,4690.25,14599587.5,4593.09,41078.93,26435570.0,8939.2,1276572.93,43638.07,13221.66,1344.33
2014-06-02,1247.25,917.43,127693.45,745.12,1359.75,1121.28,73843.44,7794.31,2625.71,4677.94,14673896.25,4581.15,40977.15,26388068.25,8905.24,1277470.87,43533.39,13308.28,1348.52
2014-06-03,1242.75,911.57,127381.88,741.67,1356.34,1113.38,73694.45,7771.41,2631.4,4661.06,14653265.25,4564.62,40507.44,26343814.5,8885.66,1273309.22,43563.23,13346.39,1342.93
2014-06-04,1245.25,915.09,127874.72,743.79,1362.43,1116.12,73786.67,7785.18,2636.94,4670.43,14806022.5,4573.8,40692.28,26401790.5,8905.78,1277066.14,43614.63,13390.55,1343.89
2014-06-05,1252.5,918.46,128318.63,745.49,1369.86,1118.11,74041.54,7835.26,2628.25,4697.88,14852145.0,4600.43,40876.59,26556757.5,8955.75,1278013.43,43451.35,13401.25,1342.3
2014-06-06,1247.5,914.66,127918.65,742.38,1364.27,1115.02,73558.84,7797.87,2591.18,4679.25,14762915.0,4582.19,40502.58,26403337.5,8920.87,1272574.75,42927.72,13194.18,1337.08
2014-06-09,1253.5,922.64,128521.36,746.44,1367.94,1125.27,74227.26,7821.84,2613.92,4701.63,14833919.0,4604.11,40666.05,26567932.5,8965.16,1274571.34,43025.13,13345.39,1341.5
2014-06-10,1259.5,929.79,128947.61,751.67,1374.87,1132.92,74722.36,7839.88,2620.77,4723.88,14872176.0,4626.14,40887.15,26688805.0,9005.68,1280546.25,43259.79,13493.78,1345.04
2014-06-11,1262.0,932.33,128673.52,751.1,1371.42,1135.17,74858.69,7858.73,2658.15,4733.51,14904220.0,4635.33,40994.81,26754400.0,9024.81,1284173.34,43383.14,13545.68,1343.27
2014-06-12,1265.75,934.34,128954.61,752.84,1373.47,1138.04,75017.84,7870.56,2671.37,4747.45,14952304.75,4649.23,41069.79,26851620.5,9048.85,1288229.72,43438.89,13528.72,1342.26
2014-06-13,1273.0,940.8,129871.46,750.5,1383.11,1146.08,76042.66,7902.02,2696.85,4774.64,15015035.0,4675.86,41219.74,26993965.0,9099.15,1299032.85,43814.75,13592.08,1354.98
2014-06-16,1276.25,940.49,129986.06,751.35,1384.86,1145.31,76768.35,7948.49,2732.83,4787.21,15085275.0,4687.67,41299.45,27050118.75,9126.72,1303064.01,44227.17,13709.99,1357.42
2014-06-17,1267.5,935.77,129475.13,747.13,1375.87,1140.37,76456.23,7892.98,2724.87,4754.01,15068040.0,4655.53,41189.95,26888745.0,9063.89,1295879.33,44127.89,13740.59,1357.5
2014-06-18,1269.75,935.36,129704.96,749.16,1380.35,1139.22,76385.62,7911.81,2718.66,4762.45,15234460.5,4663.79,41235.13,26925048.75,9078.2,1298103.52,43847.13,13633.69,1359.04
2014-06-19,1293.0,949.27,131717.91,758.49,1399.28,1154.78,77767.49,8051.25,2768.96,4849.91,15430662.0,4749.19,41987.59,27534435.0,9240.81,1317748.02,44445.32,13861.48,1374.65
2014-06-20,1312.5,966.21,134045.63,771.6,1411.86,1176.52,79069.59,8172.41,2809.8,4923.06,15725062.5,4820.81,42601.13,27962812.5,9385.03,1340574.38,45239.91,14036.01,1398.51
2014-06-23,1313.5,966.09,133858.79,771.83,1409.78,1175.19,78994.55,8176.54,2807.21,4926.68,15735730.0,4824.49,42627.02,27990685.0,9391.0,1337720.94,44862.33,13893.15,1395.11
2014-06-24,1318.5,970.41,134618.85,776.82,1416.33,1180.58,79381.61,8214.91,2814.21,4945.43,15807496.5,4842.85,42793.24,28107783.0,9429.12,1342892.25,44522.58,13992.45,1405.95
2014-06-25,1316.75,965.5,134018.82,775.47,1411.95,1174.28,79182.76,8208.88,2808.76,4938.87,15919507.5,4836.42,42721.95,28086277.5,9416.87,1342518.8,44457.17,13979.14,1402.14
2014-06-26,1311.75,963.67,133326.27,770.71,1402.39,1171.92,78954.89,8165.12,2790.88,4919.85,15870863.25,4817.93,42601.7,27946833.75,9380.32,1334220.28,44224.08,13963.45,1394.59
2014-06-27,1317.5,965.84,133554.98,774.09,1405.38,1174.29,79175.16,8193.14,2800.48,4941.42,15803412.5,4838.91,42770.0,28069337.5,9421.31,1336577.4,44423.73,13987.9,1399.36
2014-06-30,1315.0,960.56,133196.35,768.92,1402.58,1166.54,78959.18,8158.52,2786.35,4931.91,15589325.0,4829.73,42654.66,28046320.0,9404.35,1330030.45,44685.54,13975.43,1395.37
2014-07-01,1327.5,969.62,134781.08,773.38,1412.46,1176.56,79749.56,8230.37,2825.98,4978.79,15748132.5,4875.91,43001.71,28312920.0,9489.9,1342049.4,45572.15,14161.9,1396.78
2014-07-02,1326.5,971.65,135037.7,772.97,1414.31,1179.52,79019.61,8237.96,2825.58,4975.04,15778717.5,4872.23,42950.74,28267715.0,9485.8,1339380.32,45558.24,14282.29,1405.34
2014-07-03,1317.5,968.54,134648.5,768.31,1399.84,1177.71,78473.59,8188.79,2803.64,4941.55,15704600.0,4838.91,42681.73,28089100.0,9422.23,1329397.02,45148.35,14151.4,1408.04
2014-07-04,1319.25,970.54,134669.04,768.7,1404.47,1179.81,78874.0,8183.44,2814.36,4947.85,15666093.75,4845.47,42696.21,28088151.75,9434.48,1331782.88,45469.01,14182.99,1410.06
2014-07-07,1313.0,965.02,133715.92,766.49,1400.58,1172.9,78662.49,8145.98,2794.98,4924.41,15342405.0,4822.78,42546.45,27993160.0,9389.79,1328217.67,45209.22,14134.97,1400.98
2014-07-08,1323.0,972.29,134350.65,772.37,1412.43,1181.57,79200.07,8205.38,2813.09,4961.91,15379875.0,4859.51,42838.74,28137564.0,9462.36,1338942.15,45320.69,14145.52,1407.6
2014-07-09,1322.75,970.68,134563.36,772.32,1408.73,1180.16,79008.52,8200.92,2801.58,4960.84,15376968.75,4858.46,42592.55,28142829.0,9459.38,1339152.1,44945.72,14150.51,1407.33
2014-07-10,1340.25,985.7,135780.73,782.95,1428.71,1196.71,80496.09,8312.63,2849.1,5026.47,15524115.75,4922.74,43149.35,28433403.75,9582.79,1360889.85,45555.1,14342.02,1428.08
2014-07-11,1335.0,981.4,135275.55,780.11,1431.92,1191.49,80269.55,8281.01,2829.8,5006.92,15492675.0,4903.46,42912.24,28285980.0,9546.18,1360818.9,45685.7,14309.6,1423.09
2014-07-14,1306.0,959.45,132689.6,764.91,1398.86,1165.47,78457.95,8099.94,2763.89,4898.02,15230572.0,4796.81,41959.17,27693730.0,9338.03,1330578.92,44831.06,13950.82,1390.99
2014-07-15,1310.0,965.51,133161.5,764.2,1409.69,1173.5,78825.98,8132.35,2776.55,4912.89,15372850.0,4811.63,42111.26,27757590.0,9368.86,1346116.7,45052.87,14016.87,1398.38
2014-07-16,1301.0,961.71,132311.7,759.31,1397.79,1168.82,78134.16,8072.84,2756.17,4879.66,15221700.0,4778.7,41776.41,27585103.0,9303.45,1340290.2,44774.31,13880.24,1389.51
2014-07-17,1302.5,963.1,131995.35,761.43,1399.67,1169.25,78534.24,8077.58,2771.85,4885.03,15230132.5,4784.21,41902.73,27623420.0,9312.35,1341040.97,45807.1,13923.72,1388.74
2014-07-18,1307.25,966.97,132555.15,765.59,1403.73,1174.83,78865.74,8115.02,2775.81,4902.84,15187630.5,4801.66,42004.56,27726772.5,9346.31,1346153.76,45939.38,13923.78,1392.47
2014-07-21,1311.5,969.97,132920.53,768.4,1407.63,1177.99,79088.04,8143.89,2777.36,4918.78,15167497.5,4817.14,41834.23,27801177.0,9379.59,1347015.42,46183.69,13906.23,1398.78
2014-07-22,1310.25,972.93,132964.17,768.25,1407.6,1182.24,78768.3,8127.61,2759.52,4913.96,15185797.5,4812.68,41621.4,27790402.5,9371.56,1341001.57,45821.15,13857.34,1395.66
2014-07-23,1308.0,971.55,132735.84,767.83,1404.66,1180.47,78442.72,8108.29,2736.07,4905.65,15055080.0,4804.41,41589.17,27740064.0,9351.68,1339444.32,45566.14,13728.11,1383.98
2014-07-24,1292.75,959.73,131640.73,761.25,1389.32,1166.58,77669.71,8007.16,2704.05,4848.46,14950653.75,4748.53,41165.04,27420520.25,9243.68,1332786.47,45215.22,13607.1,1372.78
2014-07-25,1294.75,964.14,131844.39,763.05,1400.01,1171.36,77759.45,8017.22,2707.58,4855.83,14990615.5,4755.88,41235.2,27459058.0,9257.46,1328659.5,45487.16,13612.48,1376.66
2014-07-28,1304.5,970.54,132850.28,767.89,1409.25,1178.88,78390.67,8071.85,2743.1,4892.79,15103501.0,4791.56,41493.54,27665836.0,9328.48,1338625.72,46312.49,13799.91,1386.59
2014-07-29,1299.25,968.79,132705.39,767.02,1410.21,1178.29,78049.2,8029.37,2744.67,4872.97,15042716.5,4772.28,41357.73,27557092.5,9290.81,1331978.11,46192.24,13760.75,1384.39
2014-07-30,1294.5,967.56,133255.83,766.02,1412.43,1178.0,78220.16,7989.14,2767.25,4855.02,14987721.0,4754.83,41387.75,27466701.0,9257.62,1331341.47,46102.97,13859.56,1389.4
2014-07-31,1285.25,960.22,132187.96,761.18,1400.15,1168.16,78213.25,7936.16,2756.73,4820.33,14876768.75,4720.85,41372.2,27276860.75,9190.95,1326185.21,45867.36,13755.9,1382.58
2014-08-01,1291.25,961.4,132288.56,767.05,1409.14,1168.97,78774.64,7977.73,2758.76,4842.7,15269031.25,4742.89,41535.64,27395160.0,9231.53,1334158.24,46213.06,13835.87,1387.4
2014-08-04,1290.5,961.84,132263.35,765.92,1408.45,1170.1,78725.66,7973.61,2752.77,4840.02,15176280.0,4740.14,41510.22,27358600.0,9227.46,1333073.6,46238.87,13793.9,1383.32
2014-08-05,1284.75,960.99,131956.67,761.33,1408.21,1169.12,78429.49,7927.68,2757.33,4818.33,15041853.0,4718.89,41393.36,27246978.0,9187.12,1328572.82,46298.54,13807.98,1381.15
2014-08-06,1306.5,977.26,133432.85,775.46,1427.22,1186.82,80053.83,8057.71,2818.51,4900.03,15331777.5,4798.91,42056.24,27691267.5,9343.96,1350032.58,47258.72,14003.59,1398.37
2014-08-07,1305.25,977.72,133279.08,775.41,1426.25,1186.99,80256.56,8043.47,2826.39,4895.21,15404560.5,4794.31,42086.48,27651721.25,9333.06,1354523.19,47405.37,14043.71,1407.13
2014-08-08,1309.75,976.26,133411.14,780.73,1437.71,1184.93,80137.05,8061.64,2818.19,4912.35,15426235.5,4810.71,42084.89,27773248.75,9363.93,1351400.05,47397.23,13992.45,1412.13
2014-08-11,1307.25,976.58,133561.73,778.91,1427.52,1184.89,79931.8,8044.95,2813.46,4902.84,15249071.25,4801.66,41935.27,27694091.25,9348.67,1347108.05,46991.32,13895.81,1411.41
2014-08-12,1315.75,984.84,134535.44,782.72,1439.69,1194.96,80710.74,8102.65,2843.6,4934.98,15378486.0,4832.88,42219.79,27861006.25,9410.64,1353169.93,47574.89,14006.03,1419.21
2014-08-13,1312.0,981.23,134427.52,785.72,1432.84,1190.51,80159.26,8073.26,2826.84,4920.79,15338592.0,4819.11,41873.79,27788160.0,9380.01,1351097.6,47221.24,13878.2,1410.15
2014-08-14,1313.5,982.5,134646.89,787.19,1432.37,1190.56,79998.72,8081.31,2824.81,4926.54,15339053.0,4824.49,41840.23,27826497.5,9392.97,1341451.28,47225.58,13854.67,1410.39
2014-08-15,1296.0,968.18,132580.8,776.75,1413.16,1170.68,78882.98,7976.1,2815.3,4861.04,15129504.0,4760.34,41311.3,27446688.0,9267.7,1320766.56,46897.32,13742.4,1392.8
2014-08-18,1296.75,970.48,132994.68,775.01,1412.29,1175.37,78928.63,7967.1,2805.91,4863.46,15143446.5,4762.96,41298.89,27465165.0,9272.93,1319274.55,46753.93,13758.26,1390.02
2014-08-19,1296.5,973.49,133383.92,780.18,1419.02,1178.78,78775.34,7962.2,2805.76,4862.39,15141823.5,4762.04,41364.83,27484503.5,9271.66,1321794.72,46899.85,13806.17,1393.04
2014-08-20,1295.0,974.42,133851.2,778.85,1417.64,1179.49,78484.12,7951.3,2817.01,4856.77,15148910.0,4756.54,41398.56,27446230.0,9258.86,1324590.75,46996.84,13853.91,1391.13
2014-08-21,1275.25,960.35,132396.45,768.92,1396.65,1162.77,77216.39,7845.98,2771.76,4782.7,14911498.25,4683.99,40781.22,27009795.0,9119.44,1303586.06,46000.31,13647.22,1371.53
2014-08-22,1277.25,964.69,132782.91,770.63,1398.33,1167.28,77165.06,7857.26,2784.92,4790.2,14920834.5,4691.34,40823.46,27045768.75,9133.49,1302680.05,46117.67,13651.89,1372.06
2014-08-25,1277.25,964.69,132782.91,770.63,1398.33,1167.28,77165.06,7857.26,2784.92,4790.2,14920834.5,4691.34,40823.46,27045768.75,9133.49,1302680.05,46117.67,13651.89,1372.06
2014-08-26,1286.0,974.98,133821.16,776.43,1408.3,1178.62,77772.78,7912.76,2783.29,4823.01,15062918.0,4723.48,41059.41,27250340.0,9196.31,1306743.18,46531.47,13738.21,1381.31
2014-08-27,1282.75,972.3,133341.86,773.77,1396.91,1173.46,77401.14,7880.57,2763.3,4810.83,14982520.0,4711.54,40923.57,27162231.25,9173.07,1300849.6,46399.63,13612.8,1374.42
2014-08-28,1292.0,980.65,134070.84,779.63,1402.6,1182.83,78303.6,7935.59,2792.27,4845.52,15113816.0,4745.52,41279.4,27363268.0,9241.29,1311961.4,47447.92,13745.72,1382.11
2014-08-29,1285.75,978.13,133756.57,775.3,1396.84,1179.8,77965.95,7896.05,2776.71,4822.08,15049703.75,4722.56,41075.86,27257900.0,9194.66,1305614.84,47726.53,13692.34,1376.75
2014-09-01,1286.5,979.74,134130.49,774.72,1397.52,1182.68,77860.91,7902.33,2778.71,4825.02,15064915.0,4725.31,41130.69,27266081.0,9199.5,1303211.64,47974.23,13739.69,1377.26
2014-09-02,1267.0,965.33,133187.04,768.53,1383.82,1165.01,76807.44,7790.28,2753.7,4751.88,14856842.0,4653.69,40699.84,26861667.0,9060.44,1290236.78,47451.68,13611.51,1366.33
2014-09-03,1265.5,963.02,132700.33,769.39,1376.1,1162.24,76472.9,7770.17,2730.44,4746.26,14905059.0,4648.18,40537.76,26815945.0,9045.92,1290683.45,46634.94,13506.68,1354.49
2014-09-04,1271.5,982.08,133888.95,777.58,1381.99,1184.4,76798.6,7802.31,2752.29,4768.76,14957926.0,4670.22,40806.25,26924012.5,9090.72,1295760.22,47042.07,13629.34,1359.17
2014-09-05,1266.0,977.53,133031.28,776.31,1378.17,1179.15,76272.07,7769.82,2732.41,4748.13,14880564.0,4650.02,40509.47,26836668.0,9052.28,1294472.34,46904.03,13543.54,1350.54
2014-09-08,1259.0,973.4,133302.92,780.19,1379.99,1174.77,75984.43,7731.27,2731.15,4721.88,14761775.0,4624.31,40350.95,26681987.0,9003.99,1294868.91,46526.35,13591.41,1354.78
2014-09-09,1255.75,972.24,133624.36,780.65,1382.58,1173.12,76363.41,7706.16,2759.01,4709.69,14776410.25,4612.37,40297.02,26631946.0,8979.37,1299801.71,46526.79,13721.45,1364.35
2014-09-10,1251.0,969.62,133569.27,773.37,1370.72,1173.56,76123.98,7667.38,2747.95,4691.88,14778063.0,4594.92,40240.92,26518698.0,8946.03,1293859.26,46702.33,13685.44,1366.32
2014-09-11,1241.25,959.23,132677.21,764.79,1369.97,1159.95,75486.62,7610.72,2727.9,4655.56,14677781.25,4559.11,39924.81,26314500.0,8876.8,1286220.49,46579.15,13619.37,1362.07
2014-09-12,1231.5,949.21,131992.17,756.96,1364.01,1148.37,75050.07,7553.65,2721.25,4618.99,14555098.5,4523.3,39694.94,26083170.0,8803.25,1276572.9,46492.82,13535.42,1360.02
2014-09-15,1234.25,954.42,132311.6,760.8,1363.23,1155.26,75404.04,7582.37,2735.1,4629.3,14722134.0,4533.4,39853.93,26147586.25,8828.1,1281805.65,47308.56,13571.44,1367.14
2014-09-16,1232.25,950.44,131924.69,757.05,1353.87,1148.95,75095.16,7576.24,2710.7,4621.8,14727852.0,4526.05,39704.33,26099055.0,8815.89,1272519.93,47160.3,13429.06,1355.16
2014-09-17,1236.0,954.37,132981.24,757.59,1351.69,1156.15,75238.41,7588.05,2734.03,4635.87,14770200.0,4539.83,39833.81,26178480.0,8839.25,1280718.48,47431.87,13541.12,1368.92
2014-09-18,1220.5,944.44,132631.74,744.93,1337.3,1139.82,74166.12,7495.33,2716.34,4577.73,14625251.5,4482.77,39379.43,25869718.0,8728.41,1275666.6,46960.2,13490.31,1358.38
2014-09-19,1219.75,950.48,132903.96,748.27,1338.43,1147.54,74251.06,7491.46,2725.78,4574.79,14597968.0,4480.14,39273.51,25846502.5,8728.29,1269637.78,46875.6,13518.0,1365.75
2014-09-22,1213.5,945.68,132186.56,742.34,1337.16,1141.78,74013.79,7450.89,2722.37,4551.96,14530449.0,4457.06,39153.58,25714065.0,8672.76,1263374.85,46953.35,13555.04,1368.87
2014-09-23,1222.0,951.19,133124.68,746.99,1354.34,1148.56,74618.99,7499.41,2733.74,4583.11,14633450.0,4488.41,39405.83,25888070.0,8735.96,1273812.8,47151.11,13612.1,1383.14
2014-09-24,1217.25,951.94,132534.18,745.09,1348.35,1150.18,74176.17,7469.05,2722.99,4565.66,14566830.75,4470.96,39231.97,25775268.75,8700.9,1265793.93,46482.03,13569.54,1371.86
2014-09-25,1213.75,952.63,132019.59,744.49,1348.23,1150.15,74663.83,7447.21,2744.17,4552.78,14539511.25,4458.1,39172.57,25701156.25,8680.01,1267907.52,46697.82,13592.3,1382.4
2014-09-26,1213.75,956.54,132711.43,747.24,1355.27,1154.28,74635.31,7437.62,2748.17,4552.9,14698512.5,4457.86,39267.24,25701156.25,8680.01,1273357.26,47538.95,13635.51,1386.03
2014-09-29,1219.5,960.46,133340.13,749.82,1359.25,1158.89,75109.61,7498.95,2775.83,4574.34,14841315.0,4479.1,39495.95,25883887.5,8720.4,1287377.37,48105.01,13747.42,1396.27
2014-09-30,1216.5,963.26,133401.39,750.05,1363.45,1161.39,75320.21,7467.12,2772.65,4563.82,14810887.5,4468.08,39462.04,25800748.5,8696.39,1287057.0,48175.83,13742.8,1392.2
2014-10-01,1216.5,964.79,132951.29,751.48,1360.41,1164.56,75081.77,7462.13,2776.78,4563.7,14816970.0,4468.2,39466.91,25799532.0,8698.46,1293248.98,48284.47,13708.25,1394.59
2014-10-02,1211.75,955.94,131159.82,750.45,1350.74,1154.8,74906.14,7436.87,2749.7,4546.24,14722762.5,4450.64,39312.81,25723029.0,8663.89,1285254.76,48004.45,13567.0,1377.46
2014-10-03,1195.0,955.01,131187.1,748.47,1345.21,1156.16,73870.72,7334.43,2745.87,4483.4,14551515.0,4389.23,39007.19,25337585.0,8544.85,1282007.95,47726.75,13559.07,1378.0
2014-10-06,1195.75,949.38,130229.13,746.27,1338.04,1150.91,73917.08,7336.05,2715.67,4486.21,14606086.25,4391.99,39008.95,25389359.75,8550.69,1274035.75,47624.81,13440.23,1369.23
2014-10-07,1210.5,956.77,131048.73,752.66,1352.49,1160.02,74233.91,7431.26,2750.74,4541.19,14774152.5,4446.17,39457.46,25684389.0,8654.83,1290441.42,48348.58,13532.54,1373.38
2014-10-08,1217.0,959.93,131971.48,757.36,1361.58,1164.43,74802.3,7470.55,2778.65,4564.97,14894863.0,4470.04,39692.46,25855165.0,8700.33,1312838.75,48856.47,13599.12,1389.75
2014-10-09,1226.75,967.01,132390.86,761.06,1369.3,1169.71,74998.59,7519.36,2779.82,4601.42,14939361.5,4505.98,39808.04,25994832.5,8769.42,1311174.93,49206.41,13580.12,1396.41
2014-10-10,1219.0,964.48,131481.34,758.89,1362.96,1166.1,74554.04,7473.81,2782.0,4572.47,14877895.0,4477.51,39529.73,25873275.0,8718.9,1306963.04,49205.67,13490.43,1397.62
2014-10-13,1229.0,970.31,132068.34,765.26,1377.09,1172.1,74936.43,7527.26,2790.81,4610.59,15012235.0,4514.12,39831.89,26070777.0,8786.74,1310949.72,49780.89,13563.61,1403.77
2014-10-14,1234.75,975.32,132192.34,775.5,1389.34,1177.58,75784.63,7565.07,2803.13,4632.04,15039255.0,4535.36,40123.2,26207568.75,8831.55,1314971.71,50464.23,13648.31,1414.54
2014-10-15,1237.5,967.48,130952.25,776.45,1396.64,1167.21,76013.44,7578.95,2811.48,4641.99,15130912.5,4545.46,40138.31,26257275.0,8851.09,1310661.0,50357.34,13736.87,1408.65
2014-10-16,1237.75,965.11,131300.52,770.27,1392.72,1165.34,76268.3,7583.82,2798.06,4643.17,15159962.0,4546.38,40106.81,26252677.5,8848.92,1313141.35,50574.96,13716.13,1410.38
2014-10-17,1234.25,966.45,131645.1,766.81,1388.78,1166.98,75573.13,7554.23,2773.36,4630.29,14909740.0,4533.52,40005.75,26122901.25,8828.59,1312649.56,50167.2,13685.61,1407.52
2014-10-20,1244.5,972.65,132925.05,770.83,1403.55,1173.31,76169.0,7621.82,2796.52,4669.12,14977557.5,4571.05,40172.46,26389622.5,8900.29,1317776.16,50976.71,13714.89,1416.14
