Date,AVG_RTN,CSAD_AVG,CSSD_AVG,SHSZ300,up_avg,down_avg,up1_avg,down1_avg,up5_avg,down5_avg,up10_avg,down10_avg,shsz300_up,shsz300_down
2019/5/17,-0.044498526,0.015876283,0.021490474,-0.030799626,0,1,0,0,0,1,0,1,0,1
2019/5/20,-0.006752161,0.02615364,0.037012565,-0.007612766,0,1,0,0,0,0,0,0,0,1
2019/5/21,0.022798686,0.017070362,0.023512075,0.01489665,1,0,0,0,0,0,0,0,1,0
2019/5/22,-0.010618847,0.014011498,0.021873125,-0.005320377,0,1,0,0,0,0,0,0,0,1
2019/5/23,-0.020458183,0.015301989,0.023115775,-0.018711393,0,1,0,0,0,0,0,0,0,1
2019/5/24,-0.003915769,0.016777857,0.022505987,0.004265114,0,1,0,0,0,0,0,0,1,0
2019/5/27,0.031260209,0.01518155,0.020082606,0.012261372,1,0,0,0,0,0,1,0,1,0
2019/5/28,-0.002042508,0.012376033,0.016714593,0.007855874,0,1,0,0,0,0,0,0,1,0
2019/5/29,0.003420518,0.013830847,0.018558187,-0.002884274,1,0,0,0,0,0,0,0,0,1
2019/5/30,-0.000878308,0.016882678,0.022175032,-0.004412533,0,1,0,0,0,0,0,0,0,1
2019/5/31,0.011912262,0.020878121,0.026848611,-0.003597641,1,0,0,0,0,0,0,0,0,1
2019/6/3,-0.027933327,0.018139809,0.02485623,0.000800813,0,1,0,0,0,0,0,1,1,0
2019/6/4,-0.01606045,0.012585399,0.017230032,-0.009930726,0,1,0,0,0,0,0,0,0,1
2019/6/5,-0.002823178,0.011003791,0.015430578,-0.000494372,0,1,0,0,0,0,0,0,0,1
2019/6/6,-0.022778259,0.018468851,0.02396594,-0.009185874,0,1,0,0,0,0,0,0,0,1
2019/6/10,0.021510588,0.015637798,0.021899225,0.009805504,1,0,0,0,0,0,0,0,1,0
2019/6/11,0.031408569,0.010697338,0.015486219,0.032447203,1,0,0,0,0,0,1,0,1,0
2019/6/12,-0.006963819,0.01250366,0.019855084,-0.008531159,0,1,0,0,0,0,0,0,0,1
2019/6/13,0.007596068,0.01384759,0.01731962,-0.002109877,1,0,0,0,0,0,0,0,0,1
2019/6/14,-0.027708158,0.015482188,0.019358104,-0.008848317,0,1,0,0,0,0,0,1,0,1
2019/6/17,-0.004369043,0.01269571,0.017555218,-7.31E-05,0,1,0,0,0,0,0,0,0,1
2019/6/18,-0.000500273,0.015417124,0.020969378,0.006748473,0,1,0,0,0,0,0,0,1,0
2019/6/19,0.012003629,0.011493892,0.015434003,0.013030784,1,0,0,0,0,0,0,0,1,0
2019/6/20,0.007765333,0.014491345,0.022946174,0.037378153,1,0,0,0,0,0,0,0,1,0
2019/6/21,0.015168439,0.010486837,0.014093942,-0.001208868,1,0,0,0,0,0,0,0,0,1
2019/6/24,-1.21E-05,0.014181844,0.019801338,0.000876572,0,1,0,0,0,0,0,0,1,0
2019/6/25,-0.01151849,0.014788534,0.01945707,-0.010863332,0,1,0,0,0,0,0,0,0,1
2019/6/26,0.001656744,0.012742244,0.018748401,-0.001881243,1,0,0,0,0,0,0,0,0,1
2019/6/27,0.005892993,0.008618134,0.010960154,0.011049753,1,0,0,0,0,0,0,0,1,0
2019/6/28,-0.010409142,0.010982072,0.014199644,-0.000910961,0,1,0,0,0,0,0,0,0,1
2019/7/1,0.028011737,0.010990018,0.014302691,0.030606609,1,0,0,0,0,0,1,0,1,0
2019/7/2,0.004272948,0.016423685,0.023062363,-0.002759046,1,0,0,0,0,0,0,0,0,1
2019/7/3,-0.008852339,0.010839321,0.014446785,-0.0123371,0,1,0,0,0,0,0,0,0,1
2019/7/4,-0.001781962,0.010605995,0.016489539,-0.003850858,0,1,0,0,0,0,0,0,0,1
2019/7/5,0.008581212,0.014503228,0.022027533,0.001965202,1,0,0,0,0,0,0,0,1,0
2019/7/8,-0.03701722,0.01396299,0.019158098,-0.021798292,0,1,0,0,0,1,0,1,0,1
2019/7/9,0.009664177,0.015346288,0.021170953,-0.003705263,1,0,0,0,0,0,0,0,0,1
2019/7/10,-0.006072061,0.012977879,0.018720751,0.000755017,0,1,0,0,0,0,0,0,1,0
2019/7/11,-0.002869483,0.013832201,0.020988655,2.11E-05,0,1,0,0,0,0,0,0,1,0
2019/7/12,0.011802267,0.017804819,0.025630067,0.00465009,1,0,0,0,0,0,0,0,1,0
2019/7/15,0.008242199,0.017526093,0.027278421,0.004486189,1,0,0,0,0,0,0,0,1,0
2019/7/16,-0.000652376,0.009670242,0.016048535,-0.004327295,0,1,0,0,0,0,0,0,0,1
2019/7/17,-0.001461582,0.009454811,0.013789948,-0.00020173,0,1,0,0,0,0,0,0,0,1
2019/7/18,-0.010339196,0.016549772,0.024489314,-0.010500451,0,1,0,0,0,0,0,0,0,1
2019/7/19,0.007853163,0.012676775,0.01746543,0.010239101,1,0,0,0,0,0,0,0,1,0
2019/7/22,-0.027224038,0.021690567,0.027415404,-0.006866329,0,1,0,0,0,0,0,1,0,1
2019/7/23,0.007565965,0.019067539,0.038464861,0.002435805,1,0,0,0,0,0,0,0,1,0
2019/7/24,0.010827955,0.012334034,0.018369474,0.008866873,1,0,0,0,0,0,0,0,1,0
2019/7/25,0.007053243,0.015607305,0.022584097,0.008114199,1,0,0,0,0,0,0,0,1,0
2019/7/26,0.002169629,0.015377775,0.023409497,0.00098652,1,0,0,0,0,0,0,0,1,0
2019/7/29,0.005350984,0.016881239,0.024005847,-0.003176565,1,0,0,0,0,0,0,0,0,1
2019/7/30,0.004754565,0.011843786,0.016945768,0.005446711,1,0,0,0,0,0,0,0,1,0
2019/7/31,-0.002748052,0.012302197,0.017549536,-0.009030053,0,1,0,0,0,0,0,0,0,1
2019/8/1,0.006554614,0.018153801,0.02589216,-0.010453553,1,0,0,0,0,0,0,0,0,1
2019/8/2,-0.006979302,0.020194164,0.027890228,-0.020838745,0,1,0,0,0,0,0,0,0,1
2019/8/5,-0.009283383,0.018695703,0.03101944,-0.035128401,0,1,0,0,0,0,0,0,0,1
2019/8/6,-0.025486433,0.023173467,0.031961496,-0.007313242,0,1,0,0,0,0,0,1,0,1
2019/8/7,0.005934778,0.025867068,0.03459994,-0.008904297,1,0,0,0,0,0,0,0,0,1
2019/8/8,-0.001142128,0.01723551,0.027881832,0.015256866,0,1,0,0,0,0,0,0,1,0
2019/8/9,-0.014007611,0.012579831,0.019083519,-0.012233054,0,1,0,0,0,0,0,0,0,1
2019/8/12,0.012439224,0.016843754,0.024462894,0.018481069,1,0,0,0,0,0,0,0,1,0
2019/8/13,-0.006928597,0.012763216,0.018046013,-0.006972748,0,1,0,0,0,0,0,0,0,1
2019/8/14,0.007721528,0.012223229,0.017195105,0.007247437,1,0,0,0,0,0,0,0,1,0
2019/8/15,0.001970896,0.010563586,0.014453387,0.001778894,1,0,0,0,0,0,0,0,1,0
2019/8/16,0.001727062,0.015503425,0.023907114,0.003202781,1,0,0,0,0,0,0,0,1,0
2019/8/19,0.029040979,0.017256495,0.024701032,0.020356428,1,0,0,0,0,0,1,0,1,0
2019/8/20,-0.000607454,0.012265154,0.01752671,-0.002276159,0,1,0,0,0,0,0,0,0,1
2019/8/21,0.014079022,0.027560242,0.038895249,-0.001932465,1,0,0,0,0,0,0,0,0,1
2019/8/22,0.004012748,0.015224347,0.020613337,0.000189364,1,0,0,0,0,0,0,0,1,0
2019/8/23,-0.006768147,0.019142902,0.027455385,0.005451031,0,1,0,0,0,0,0,0,1,0
2019/8/26,-0.001570267,0.022749265,0.051033775,-0.022249956,0,1,0,0,0,0,0,0,0,1
2019/8/27,0.013163589,0.0128853,0.018444819,0.011938067,1,0,0,0,0,0,0,0,1,0
2019/8/28,-6.54E-06,0.016270404,0.02321913,-0.00421649,0,1,0,0,0,0,0,0,0,1
2019/8/29,-0.006155914,0.012325421,0.019963847,-0.000344424,0,1,0,0,0,0,0,0,0,1
2019/8/30,-0.009392925,0.0146352,0.020649241,0.000770611,0,1,0,0,0,0,0,0,1,0
2019/9/2,0.027516377,0.016569134,0.024045399,0.010608999,1,0,0,0,0,0,1,0,1,0
2019/9/3,0.010469195,0.016722836,0.022286193,0.000384476,1,0,0,0,0,0,0,0,1,0
2019/9/4,0.006795755,0.013935607,0.019763681,0.012991247,1,0,0,0,0,0,0,0,1,0
2019/9/5,0.00323155,0.007843561,0.011785107,0.009690267,1,0,0,0,0,0,0,0,1,0
2019/9/6,-0.003398602,0.012632729,0.019395362,0.01051605,0,1,0,0,0,0,0,0,1,0
2019/9/9,0.026564694,0.017482856,0.02335784,0.005271584,1,0,0,0,0,0,1,0,1,0
2019/9/10,0.00490976,0.013245637,0.020930387,-0.002128003,1,0,0,0,0,0,0,0,0,1
2019/9/11,-0.004352776,0.013139056,0.016476064,-0.007957013,0,1,0,0,0,0,0,0,0,1
2019/9/12,0.002366579,0.015322158,0.023884194,0.015955509,1,0,0,0,0,0,0,0,1,0
2019/9/16,0.003104888,0.014983124,0.022242328,-0.00198792,1,0,0,0,0,0,0,0,0,1
2019/9/17,-0.027382175,0.010104511,0.015799504,-0.020418625,0,1,0,0,0,0,0,1,0,1
2019/9/18,-0.002076007,0.012455372,0.020564638,0.005668148,0,1,0,0,0,0,0,0,1,0
2019/9/19,0.015828599,0.013183835,0.019571925,0.002197513,1,0,0,0,0,0,0,0,1,0
2019/9/20,-0.003656001,0.013795403,0.021938251,0.003515867,0,1,0,0,0,0,0,0,1,0
2019/9/23,-0.007956348,0.017041159,0.023501473,-0.015268931,0,1,0,0,0,0,0,0,0,1
2019/9/24,0.009037928,0.018472691,0.024220474,0.002954083,1,0,0,0,0,0,0,0,1,0
2019/9/25,-0.00862839,0.023425542,0.032134942,-0.00987728,0,1,0,0,0,0,0,0,0,1
2019/9/26,-0.03159747,0.0221979,0.031508968,-0.007865994,0,1,0,0,0,0,0,1,0,1
2019/9/27,0.011091248,0.014490826,0.020907053,0.004367989,1,0,0,0,0,0,0,0,1,0
2019/9/30,-0.017936971,0.019529966,0.028769305,-0.013532718,0,1,0,0,0,0,0,0,0,1
2019/10/8,-0.003897357,0.021743645,0.028300936,0.006610539,0,1,0,0,0,0,0,0,1,0
2019/10/9,0.00860775,0.013382078,0.019540651,0.003128809,1,0,0,0,0,0,0,0,1,0
2019/10/10,0.009806609,0.011161322,0.016098262,0.010368736,1,0,0,0,0,0,0,0,1,0
2019/10/11,-0.012938885,0.013316639,0.017712033,0.013511837,0,1,0,0,0,0,0,0,1,0
2019/10/14,0.01002433,0.011896934,0.016659236,0.01346649,1,0,0,0,0,0,0,0,1,0
2019/10/15,-0.017005281,0.017211527,0.024512845,-0.006314412,0,1,0,0,0,0,0,0,0,1
2019/10/16,-0.013592286,0.013753274,0.019557472,-0.005129806,0,1,0,0,0,0,0,0,0,1
2019/10/17,-0.009184696,0.010331843,0.013287413,0.002945734,0,1,0,0,0,0,0,0,1,0
2019/10/18,-0.011850674,0.011239793,0.014649172,-0.014936527,0,1,0,0,0,0,0,0,0,1
2019/10/21,-0.007615356,0.012129462,0.016693915,0.003720674,0,1,0,0,0,0,0,0,1,0
2019/10/22,0.012384457,0.009963479,0.015038038,0.003755167,1,0,0,0,0,0,0,0,1,0
2019/10/23,-0.004653195,0.011921741,0.017754958,-0.00474587,0,1,0,0,0,0,0,0,0,1
2019/10/24,0.003086847,0.009600462,0.013937776,-0.000615812,1,0,0,0,0,0,0,0,0,1
2019/10/25,0.003566662,0.011684609,0.016676826,0.007207618,1,0,0,0,0,0,0,0,1,0
2019/10/28,0.019044823,0.012858461,0.01862222,0.007306406,1,0,0,0,0,0,0,0,1,0
2019/10/29,-0.012790935,0.01169155,0.015699328,-0.003879029,0,1,0,0,0,0,0,0,0,1
2019/10/30,-0.006227586,0.018967223,0.026834843,-0.003397931,0,1,0,0,0,0,0,0,0,1
2019/10/31,-0.010819864,0.013168474,0.01826964,0.001219347,0,1,0,0,0,0,0,0,1,0
2019/11/1,0.0083691,0.009898866,0.013988051,0.016930574,1,0,0,0,0,0,0,0,1,0
2019/11/4,0.003101961,0.014885118,0.022304083,0.007485331,1,0,0,0,0,0,0,0,1,0
2019/11/5,0.007621811,0.020269929,0.02977855,0.009136204,1,0,0,0,0,0,0,0,1,0
2019/11/6,0.004893186,0.018318316,0.023553088,-0.002847726,1,0,0,0,0,0,0,0,0,1
2019/11/7,-0.003448655,0.013913967,0.021416638,0.004585396,0,1,0,0,0,0,0,0,1,0
2019/11/8,-0.006375167,0.011226399,0.015465979,-0.007268724,0,1,0,0,0,0,0,0,0,1
2019/11/11,-0.029548921,0.01303945,0.021676469,-0.019840569,0,1,0,0,0,0,0,1,0,1
2019/11/12,-0.004016488,0.011356172,0.015026044,0.000553092,0,1,0,0,0,0,0,0,1,0
2019/11/13,-0.003356229,0.012553492,0.01715108,-0.003188145,0,1,0,0,0,0,0,0,0,1
2019/11/14,0.002209219,0.009115267,0.012380169,0.001904274,1,0,0,0,0,0,0,0,1,0
2019/11/15,-0.017307999,0.012133886,0.016499794,-0.00562487,0,1,0,0,0,0,0,0,0,1
2019/11/18,0.005886321,0.012620656,0.019105347,0.005414828,1,0,0,0,0,0,0,0,1,0
2019/11/19,0.027088383,0.017904645,0.022103987,0.009730419,1,0,0,0,0,0,1,0,1,0
2019/11/20,-0.005449888,0.012483136,0.016766482,-0.0111409,0,1,0,0,0,0,0,0,0,1
2019/11/21,-0.003424469,0.011351718,0.014787193,-0.003760851,0,1,0,0,0,0,0,0,0,1
2019/11/22,0.006183019,0.016083517,0.023878036,-0.011641618,1,0,0,0,0,0,0,0,0,1
2019/11/25,-0.001118592,0.016589194,0.020285662,0.007698938,0,1,0,0,0,0,0,0,1,0
2019/11/26,0.009980968,0.021004228,0.025931831,0.003873551,1,0,0,0,0,0,0,0,1,0
2019/11/27,0.006966996,0.015610369,0.022760798,-0.003488604,1,0,0,0,0,0,0,0,0,1
2019/11/28,-0.004827181,0.011480995,0.015000433,-0.004337641,0,1,0,0,0,0,0,0,0,1
2019/11/29,0.003368876,0.010426939,0.015195264,-0.008362043,1,0,0,0,0,0,0,0,0,1
2019/12/2,-0.002429599,0.011914403,0.016614098,0.00097554,0,1,0,0,0,0,0,0,1,0
2019/12/3,0.006050527,0.010935083,0.015392918,0.000803624,1,0,0,0,0,0,0,0,1,0
2019/12/4,0.003253304,0.011371586,0.016462914,0.001272268,1,0,0,0,0,0,0,0,1,0
2019/12/5,0.015383421,0.014745094,0.01963458,0.008368778,1,0,0,0,0,0,0,0,1,0
2019/12/6,0.004949698,0.010586354,0.013327977,0.007266101,1,0,0,0,0,0,0,0,1,0
2019/12/9,0.000886317,0.011882802,0.017423069,-0.002347881,1,0,0,0,0,0,0,0,0,1
2019/12/10,0.007704775,0.016828769,0.028245505,0.001977134,1,0,0,0,0,0,0,0,1,0
2019/12/11,-0.010229259,0.011156023,0.01551211,-3.33E-05,0,1,0,0,0,0,0,0,0,1
2019/12/12,-0.003708816,0.01126875,0.016148751,0.004678196,0,1,0,0,0,0,0,0,1,0
2019/12/13,0.021003435,0.015465575,0.022244164,0.018372161,1,0,0,0,0,0,0,0,1,0
2019/12/16,0.016246594,0.011187609,0.015355868,0.005029723,1,0,0,0,0,0,0,0,1,0
2019/12/17,0.017644507,0.015484381,0.021288583,0.013399728,1,0,0,0,0,0,0,0,1,0
2019/12/18,-0.003082104,0.011505416,0.015384885,-0.002962416,0,1,0,0,0,0,0,0,0,1
2019/12/19,0.007522888,0.012376891,0.01645327,-0.002069385,1,0,0,0,0,0,0,0,0,1
2019/12/20,-0.003783353,0.012176907,0.017418732,-0.002802979,0,1,0,0,0,0,0,0,0,1
2019/12/23,-0.013768658,0.02129783,0.029603055,-0.012706731,0,1,0,0,0,0,0,0,0,1
2019/12/24,0.038401819,0.029882664,0.034992604,0.007126141,1,0,0,0,1,0,1,0,1,0
2019/12/25,0.015558477,0.024924995,0.033202393,0.00130587,1,0,0,0,0,0,0,0,1,0
2019/12/26,0.007624404,0.016651178,0.025396187,0.007689361,1,0,0,0,0,0,0,0,1,0
2019/12/27,-0.00363721,0.021914401,0.031913542,-8.33E-05,0,1,0,0,0,0,0,0,0,1
2019/12/30,0.012836755,0.016444678,0.021847577,0.015254637,1,0,0,0,0,0,0,0,1,0
2019/12/31,0.003052061,0.014174624,0.01914668,0.007010606,1,0,0,0,0,0,0,0,1,0
2020/1/2,0.02146865,0.013994733,0.018312941,0.013380342,1,0,0,0,0,0,0,0,1,0
2020/1/3,0.005925141,0.01894958,0.025947528,-0.002070903,1,0,0,0,0,0,0,0,0,1
2020/1/6,0.032189469,0.024087982,0.02995421,-0.005306874,1,0,0,0,0,0,1,0,0,1
2020/1/7,0.015174044,0.022030475,0.03056358,0.011599577,1,0,0,0,0,0,0,0,1,0
2020/1/8,-0.003129091,0.017317155,0.025209609,-0.010416823,0,1,0,0,0,0,0,0,0,1
2020/1/9,0.013639141,0.01754415,0.025238916,0.013731779,1,0,0,0,0,0,0,0,1,0
2020/1/10,-0.004153219,0.015841933,0.022750173,0.001302284,0,1,0,0,0,0,0,0,1,0
2020/1/13,0.020177867,0.017530457,0.025058046,0.013706654,1,0,0,0,0,0,0,0,1,0
2020/1/14,0.005507282,0.023149969,0.03182818,-0.001922967,1,0,0,0,0,0,0,0,0,1
2020/1/15,-0.014219399,0.018611681,0.026233133,-0.006441254,0,1,0,0,0,0,0,0,0,1
2020/1/16,0.00056738,0.01243126,0.018583364,-0.0032674,1,0,0,0,0,0,0,0,0,1
2020/1/17,0.000743882,0.018602994,0.026333115,0.003726515,1,0,0,0,0,0,0,0,1,0
2020/1/20,0.013512094,0.016961613,0.024472688,0.007486453,1,0,0,0,0,0,0,0,1,0
2020/1/21,-0.014198521,0.018904746,0.024655406,-0.02079585,0,1,0,0,0,0,0,0,0,1
2020/1/22,0.025921477,0.02855665,0.035375508,0.004506157,1,0,0,0,0,0,0,0,1,0
2020/1/23,-0.03302165,0.022312416,0.030942745,-0.033940104,0,1,0,0,0,0,0,1,0,1
2020/2/3,-0.101737175,0.016456079,0.035096076,-0.098558249,0,1,0,1,0,1,0,1,0,1
2020/2/4,0.036645633,0.052071058,0.060751712,0.029328437,1,0,0,0,1,0,1,0,1,0
2020/2/5,0.03239999,0.031876792,0.039839906,0.014844342,1,0,0,0,0,0,1,0,1,0
2020/2/6,0.025758423,0.022922142,0.029505138,0.018811646,1,0,0,0,0,0,0,0,1,0
2020/2/7,0.000204434,0.028606745,0.036093951,-0.004513136,1,0,0,0,0,0,0,0,0,1
2020/2/10,0.038498804,0.028570051,0.037610629,0.006717181,1,0,0,0,1,0,1,0,1,0
2020/2/11,-0.006788048,0.021852886,0.030793312,0.011905103,0,1,0,0,0,0,0,0,1,0
2020/2/12,0.050440925,0.032645101,0.035909824,0.007194879,1,0,0,0,1,0,1,0,1,0
2020/2/13,-0.002224137,0.022853407,0.032288405,-0.006917016,0,1,0,0,0,0,0,0,0,1
2020/2/14,-0.012085103,0.019150629,0.02744058,0.005595982,0,1,0,0,0,0,0,0,1,0
2020/2/17,0.031902104,0.016678198,0.023561256,0.023044079,1,0,0,0,0,0,1,0,1,0
2020/2/18,0.02459479,0.026744125,0.033611352,-0.007027655,1,0,0,0,0,0,0,0,0,1
2020/2/19,-0.009875354,0.034646812,0.045945849,-0.001815024,0,1,0,0,0,0,0,0,0,1
2020/2/20,0.020962794,0.025118764,0.034493412,0.019256045,1,0,0,0,0,0,0,0,1,0
2020/2/21,0.004977161,0.023194734,0.032138955,0.000582017,1,0,0,0,0,0,0,0,1,0
2020/2/24,-0.004708147,0.027771175,0.038406831,-0.004376554,0,1,0,0,0,0,0,0,0,1
2020/2/25,0.016424858,0.035592619,0.042008478,0.000102271,1,0,0,0,0,0,0,0,1,0
2020/2/26,-0.04599669,0.031308841,0.039590569,-0.013701288,0,1,0,0,0,1,0,1,0,1
2020/2/27,0.001328605,0.023196331,0.03159463,0.005502812,1,0,0,0,0,0,0,0,1,0
2020/2/28,-0.069905639,0.022389905,0.026889231,-0.034326353,0,1,0,0,0,1,0,1,0,1
2020/3/2,0.029593186,0.017002698,0.024165588,0.036839949,1,0,0,0,0,0,1,0,1,0
2020/3/3,0.012506446,0.015528018,0.020933252,0.005288256,1,0,0,0,0,0,0,0,1,0
2020/3/4,-0.004961904,0.014095233,0.019140657,0.010828608,0,1,0,0,0,0,0,0,1,0
2020/3/5,0.015863085,0.020918076,0.030639697,0.020474827,1,0,0,0,0,0,0,0,1,0
2020/3/6,-0.003012384,0.015176389,0.020352787,-0.01578695,0,1,0,0,0,0,0,0,0,1
2020/3/9,-0.056701854,0.025835857,0.034415745,-0.036674298,0,1,0,0,0,1,0,1,0,1
2020/3/10,0.027691068,0.019878354,0.027893605,0.019606418,1,0,0,0,0,0,1,0,1,0
2020/3/11,-0.013415743,0.014013675,0.019594328,-0.013792025,0,1,0,0,0,0,0,0,0,1
2020/3/12,-0.026543801,0.014351944,0.019866491,-0.029409077,0,1,0,0,0,0,0,1,0,1
2020/3/13,-0.01188776,0.019772498,0.027553036,-0.011166117,0,1,0,0,0,0,0,0,0,1
2020/3/16,-0.067616593,0.02234869,0.026854637,-0.041731072,0,1,0,0,0,1,0,1,0,1
2020/3/17,-0.008184218,0.019384172,0.026186229,-0.00651166,0,1,0,0,0,0,0,0,0,1
2020/3/18,-0.012883959,0.017276313,0.02341183,-0.026040398,0,1,0,0,0,0,0,0,0,1
2020/3/19,0.00559907,0.016146271,0.022794091,-0.021688191,1,0,0,0,0,0,0,0,0,1
2020/3/20,-0.000431095,0.012499501,0.016488809,0.019386056,0,1,0,0,0,0,0,0,1,0
2020/3/23,-0.072297733,0.025618746,0.031417604,-0.033478371,0,1,0,0,0,1,0,1,0,1
2020/3/24,0.015351165,0.01647249,0.025985903,0.0304438,1,0,0,0,0,0,0,0,1,0
2020/3/25,0.033173201,0.018629509,0.027917283,0.019600796,1,0,0,0,0,0,1,0,1,0
2020/3/26,-0.020264881,0.014391127,0.022759412,-0.00104023,0,1,0,0,0,0,0,0,0,1
2020/3/27,-0.007426052,0.016902627,0.026232186,-4.55E-05,0,1,0,0,0,0,0,0,0,1
2020/3/30,-0.027750644,0.019420682,0.028331079,-0.010286577,0,1,0,0,0,0,0,1,0,1
2020/3/31,-0.002064655,0.013842503,0.022122929,0.005754697,0,1,0,0,0,0,0,0,1,0
2020/4/1,0.014853469,0.017522568,0.023302089,-0.005506161,1,0,0,0,0,0,0,0,0,1
2020/4/2,0.032098801,0.017425871,0.022269843,0.018036311,1,0,0,0,0,0,1,0,1,0
2020/4/3,-0.014039693,0.011942979,0.015888867,-0.006527443,0,1,0,0,0,0,0,0,0,1
2020/4/7,0.030270574,0.011192227,0.014964974,0.029074743,1,0,0,0,0,0,1,0,1,0
2020/4/8,-0.00409899,0.012606069,0.020742812,-0.007556334,0,1,0,0,0,0,0,0,0,1
2020/4/9,-0.000976424,0.00797027,0.011852938,0.006581097,0,1,0,0,0,0,0,0,1,0
2020/4/10,-0.02615988,0.01645466,0.022463629,-0.005270287,0,1,0,0,0,0,0,1,0,1
2020/4/13,-0.020748653,0.02026729,0.029795548,-0.006447672,0,1,0,0,0,0,0,0,0,1
2020/4/14,0.040895148,0.021677184,0.026107358,0.019542727,1,0,0,0,1,0,1,0,1,0
2020/4/15,0.00011609,0.017906083,0.025324198,-0.010098219,1,0,0,0,0,0,0,0,0,1
2020/4/16,0.007317022,0.015303533,0.021551391,-0.000432267,1,0,0,0,0,0,0,0,0,1
2020/4/17,0.015076209,0.018265742,0.024525424,0.010573396,1,0,0,0,0,0,0,0,1,0
2020/4/20,0.00556114,0.01475861,0.021743856,0.003702095,1,0,0,0,0,0,0,0,1,0
2020/4/21,-0.015238461,0.015859672,0.02268473,-0.014508112,0,1,0,0,0,0,0,0,0,1
2020/4/22,0.012839069,0.016123618,0.023732447,0.009295656,1,0,0,0,0,0,0,0,1,0
2020/4/23,-0.012314403,0.017836271,0.02550858,-5.24E-05,0,1,0,0,0,0,0,0,0,1
2020/4/24,-0.012579181,0.013993852,0.020942382,-0.010674131,0,1,0,0,0,0,0,0,0,1
2020/4/27,-0.002918895,0.018003266,0.02172799,0.006079414,0,1,0,0,0,0,0,0,1,0
2020/4/28,-0.005842927,0.029135282,0.0349861,0.007836336,0,1,0,0,0,0,0,0,1,0
2020/4/29,0.005977137,0.019409526,0.02620356,0.00503156,1,0,0,0,0,0,0,0,1,0
2020/4/30,0.046884174,0.02102972,0.026647967,0.013618413,1,0,0,0,1,0,1,0,1,0
2020/5/6,0.025867484,0.020136736,0.026808182,0.000203146,1,0,0,0,0,0,0,0,1,0
2020/5/7,-0.000364182,0.01798689,0.024839335,-1.44E-05,0,1,0,0,0,0,0,0,0,1
2020/5/8,0.009365629,0.013523609,0.021382593,0.011231231,1,0,0,0,0,0,0,0,1,0
2020/5/11,-0.008190827,0.015511521,0.02446745,-0.004157014,0,1,0,0,0,0,0,0,0,1
2020/5/12,0.002400858,0.015209763,0.02105649,0.002087884,1,0,0,0,0,0,0,0,1,0
2020/5/13,0.006781874,0.014641719,0.021423457,0.00066738,1,0,0,0,0,0,0,0,1,0
2020/5/14,-0.01453915,0.011555665,0.018696689,-0.011383297,0,1,0,0,0,0,0,0,0,1
2020/5/15,0.007674565,0.017563939,0.024209026,-0.004023868,1,0,0,0,0,0,0,0,0,1
2020/5/18,-0.008332149,0.024998692,0.031296868,0.001549547,0,1,0,0,0,0,0,0,1,0
2020/5/19,0.017878051,0.016090293,0.020992264,0.009912241,1,0,0,0,0,0,0,0,1,0
2020/5/20,0.013513412,0.0314211,0.040481451,-0.004568339,1,0,0,0,0,0,0,0,0,1
2020/5/21,-0.02187493,0.023319618,0.029888414,-0.008528317,0,1,0,0,0,0,0,0,0,1
2020/5/22,-0.018380017,0.020542631,0.0287945,-0.02517345,0,1,0,0,0,0,0,0,0,1
2020/5/27,0.003047296,0.022773271,0.03228962,-0.011539606,1,0,0,0,0,0,0,0,0,1
2020/5/28,-0.004068362,0.018072883,0.02559981,0.0059073,0,1,0,0,0,0,0,0,1,0
2020/5/29,0.016298963,0.02200141,0.029689743,0.003923085,1,0,0,0,0,0,0,0,1,0
2020/6/1,0.035418203,0.018790688,0.025867157,0.027838387,1,0,0,0,0,0,1,0,1,0
2020/6/2,0.00566529,0.015095935,0.022684014,0.006785002,1,0,0,0,0,0,0,0,1,0
2020/6/3,-0.008230597,0.012565988,0.018298957,-0.001738583,0,1,0,0,0,0,0,0,0,1
2020/6/4,0.009996168,0.02148512,0.029173118,6.86E-05,1,0,0,0,0,0,0,0,1,0
2020/6/5,-0.002310643,0.016948511,0.022967964,0.008623006,0,1,0,0,0,0,0,0,1,0
2020/6/8,0.007591776,0.019717823,0.027419489,0.006841179,1,0,0,0,0,0,0,0,1,0
2020/6/9,0.006816115,0.012503535,0.01602247,0.005410457,1,0,0,0,0,0,0,0,1,0
2020/6/10,-0.001542617,0.017348376,0.024453059,0.000508586,0,1,0,0,0,0,0,0,1,0
2020/6/11,0.009762427,0.018035252,0.023953176,-0.01148833,1,0,0,0,0,0,0,0,0,1
2020/6/12,-0.009110223,0.014674859,0.020009909,-0.000828278,0,1,0,0,0,0,0,0,0,1
2020/6/15,-0.007269136,0.021603045,0.03106049,-0.013018516,0,1,0,0,0,0,0,0,0,1
2020/6/16,0.02613341,0.020879298,0.027427551,0.015516985,1,0,0,0,0,0,0,0,1,0
2020/6/17,-0.003902318,0.019106926,0.02893949,0.000851767,0,1,0,0,0,0,0,0,1,0
2020/6/18,0.006283557,0.016193723,0.02320101,0.006123979,1,0,0,0,0,0,0,0,1,0
2020/6/19,0.022892311,0.026492744,0.032064659,0.015913375,1,0,0,0,0,0,0,0,1,0
2020/6/22,0.011650415,0.017932679,0.024460763,0.0011816,1,0,0,0,0,0,0,0,1,0
